20131120122311,192.168.142.158,49890,192.168.142.1,5004,3,0.0-10.1,17432576,13782378
20131120122622,192.168.142.158,49893,192.168.142.1,5004,3,0.0-10.0,38404096,30582030
20131120122934,192.168.142.158,49898,192.168.142.1,5004,3,0.0-10.0,71958528,57399674
20131120123247,192.168.142.158,49901,192.168.142.1,5004,3,0.0-10.0,22675456,18072950
20131120123558,192.168.142.158,49904,192.168.142.1,5004,3,0.0-10.2,17039360,13362178
20131120123909,192.168.142.158,49907,192.168.142.1,5004,3,0.0-10.0,15204352,12156790
20131120124221,192.168.142.158,49910,192.168.142.1,5004,3,0.0-10.1,19922944,15767189
20131120124532,192.168.142.158,49913,192.168.142.1,5004,3,0.0-10.1,13762560,10860186
20131120124843,192.168.142.158,49916,192.168.142.1,5004,3,0.0-10.1,16121856,12732881
20131120125154,192.168.142.158,49919,192.168.142.1,5004,3,0.0-10.2,14286848,11258773
20131120125506,192.168.142.158,49922,192.168.142.1,5004,3,0.0-10.1,16646144,13237681
20131120125817,192.168.142.158,49927,192.168.142.1,5004,3,0.0-10.1,16777216,13247460
20131120130128,192.168.142.158,49930,192.168.142.1,5004,3,0.0-10.0,22675456,18120242
20131120130440,192.168.142.158,49933,192.168.142.1,5004,3,0.0-10.1,16121856,12791084
20131120130751,192.168.142.158,49936,192.168.142.1,5004,3,0.0-10.0,15073280,12008413
20131120131102,192.168.142.158,49939,192.168.142.1,5004,3,0.0-10.0,10616832,8471281
20131120131414,192.168.142.158,49942,192.168.142.1,5004,3,0.0-10.1,16252928,12813075
20131120131725,192.168.142.158,49945,192.168.142.1,5004,3,0.0-10.0,16515072,13200355
20131120132038,192.168.142.158,49948,192.168.142.1,5004,3,0.0-10.1,14155776,11212995
20131120132349,192.168.142.158,49951,192.168.142.1,5004,3,0.0-10.1,17039360,13553691
