20131120122352,192.168.142.184,46777,192.168.142.1,5004,3,0.0-10.0,20971520,16702683
20131120122703,192.168.142.184,46780,192.168.142.1,5004,3,0.0-10.2,9437184,7388447
20131120123015,192.168.142.184,46783,192.168.142.1,5004,3,0.0-10.0,9830400,7843301
20131120123328,192.168.142.184,46788,192.168.142.1,5004,3,0.0-10.2,5898240,4608785
20131120123639,192.168.142.184,46791,192.168.142.1,5004,3,0.0-10.3,6422528,4988337
20131120123950,192.168.142.184,46794,192.168.142.1,5004,3,0.0-10.0,15728640,12555581
20131120124301,192.168.142.184,46797,192.168.142.1,5004,3,0.0-10.1,18612224,14743630
20131120124613,192.168.142.184,46800,192.168.142.1,5004,3,0.0-10.1,6029312,4781973
20131120124924,192.168.142.184,46803,192.168.142.1,5004,3,0.0-10.1,16646144,13247850
20131120125235,192.168.142.184,46806,192.168.142.1,5004,3,0.0-10.1,25034752,19836958
20131120125546,192.168.142.184,46809,192.168.142.1,5004,3,0.0-10.0,38404096,30712137
20131120125858,192.168.142.184,46813,192.168.142.1,5004,3,0.0-10.1,11796480,9306809
20131120130209,192.168.142.184,46875,192.168.142.1,5004,3,0.0-10.0,18219008,14518021
20131120130520,192.168.142.184,46919,192.168.142.1,5004,3,0.0-10.1,19791872,15635412
20131120130832,192.168.142.184,46932,192.168.142.1,5004,3,0.0-10.1,17694720,14043315
20131120131143,192.168.142.184,46941,192.168.142.1,5004,3,0.0-10.2,14155776,11053819
20131120131454,192.168.142.184,46948,192.168.142.1,5004,3,0.0-10.1,49283072,39198880
20131120131806,192.168.142.184,46951,192.168.142.1,5004,3,0.0-10.4,4980736,3815341
20131120132118,192.168.142.184,46954,192.168.142.1,5004,3,0.0-10.1,14286848,11354193
20131120132430,192.168.142.184,46961,192.168.142.1,5004,3,0.0-10.2,7471104,5864539
