20131120122441,192.168.142.184,46778,192.168.142.1,5004,3,0.0-10.0,101974016,81393010
20131120122752,192.168.142.184,46781,192.168.142.1,5004,3,0.0-10.0,73793536,58985063
20131120123105,192.168.142.184,46784,192.168.142.1,5004,3,0.0-10.0,59113472,47283273
20131120123417,192.168.142.184,46789,192.168.142.1,5004,3,0.0-10.0,63963136,51071914
20131120123728,192.168.142.184,46792,192.168.142.1,5004,3,0.0-10.0,70516736,56220899
20131120124040,192.168.142.184,46795,192.168.142.1,5004,3,0.0-10.0,108134400,86248842
20131120124351,192.168.142.184,46798,192.168.142.1,5004,3,0.0-10.0,108003328,86333655
20131120124702,192.168.142.184,46801,192.168.142.1,5004,3,0.0-10.0,110231552,88056485
20131120125013,192.168.142.184,46804,192.168.142.1,5004,3,0.0-10.0,88997888,71008235
20131120125325,192.168.142.184,46807,192.168.142.1,5004,3,0.0-10.0,111149056,88693360
20131120125636,192.168.142.184,46810,192.168.142.1,5004,3,0.0-10.0,111149056,88689768
20131120125947,192.168.142.184,46839,192.168.142.1,5004,3,0.0-10.0,92536832,73933056
20131120130259,192.168.142.184,46900,192.168.142.1,5004,3,0.0-10.0,103809024,83000954
20131120130610,192.168.142.184,46921,192.168.142.1,5004,3,0.0-10.0,87556096,70016639
20131120130921,192.168.142.184,46933,192.168.142.1,5004,3,0.0-10.0,110100480,87937626
20131120131232,192.168.142.184,46944,192.168.142.1,5004,3,0.0-10.0,86507520,69001158
20131120131544,192.168.142.184,46949,192.168.142.1,5004,3,0.0-10.0,87425024,69798460
20131120131856,192.168.142.184,46952,192.168.142.1,5004,3,0.0-10.0,57671680,46019231
20131120132208,192.168.142.184,46955,192.168.142.1,5004,3,0.0-10.0,69730304,55627190
20131120132519,192.168.142.184,46962,192.168.142.1,5004,3,0.0-10.0,72876032,58206013
