20131120172311,192.168.142.1,44850,192.168.142.158,5005,3,0.0-10.0,0,71696384
20131120172622,192.168.142.1,44860,192.168.142.158,5005,3,0.0-10.1,0,75104256
20131120172933,192.168.142.1,44864,192.168.142.158,5005,3,0.0-10.0,0,81395712
20131120173247,192.168.142.1,44868,192.168.142.158,5005,3,0.0-10.1,0,77332480
20131120173558,192.168.142.1,44891,192.168.142.158,5005,3,0.0-10.1,0,75366400
20131120173910,192.168.142.1,44895,192.168.142.158,5005,3,0.0-10.2,0,69861376
20131120174221,192.168.142.1,44899,192.168.142.158,5005,3,0.0-10.1,0,66977792
20131120174532,192.168.142.1,44909,192.168.142.158,5005,3,0.0-10.1,0,74579968
20131120174843,192.168.142.1,44913,192.168.142.158,5005,3,0.0-10.0,0,65667072
20131120175154,192.168.142.1,44917,192.168.142.158,5005,3,0.0-10.0,0,64618496
20131120175506,192.168.142.1,44927,192.168.142.158,5005,3,0.0-10.0,0,54132736
20131120175817,192.168.142.1,44931,192.168.142.158,5005,3,0.0-10.1,0,74579968
20131120180129,192.168.142.1,44935,192.168.142.158,5005,3,0.0-10.0,0,70385664
20131120180440,192.168.142.1,44958,192.168.142.158,5005,3,0.0-10.1,0,66584576
20131120180751,192.168.142.1,44962,192.168.142.158,5005,3,0.0-10.0,0,70909952
20131120181102,192.168.142.1,44966,192.168.142.158,5005,3,0.0-10.0,0,68681728
20131120181414,192.168.142.1,44976,192.168.142.158,5005,3,0.0-10.0,0,27131904
20131120181725,192.168.142.1,44980,192.168.142.158,5005,3,0.0-10.0,0,73924608
20131120182038,192.168.142.1,44984,192.168.142.158,5005,3,0.0-10.1,0,69468160
20131120182349,192.168.142.1,44988,192.168.142.158,5005,3,0.0-10.1,0,81264640
