20131030090123,192.168.142.184,53308,130.207.97.240,5002,3,0.0-10.0,31457280,25058705,32655652,23045
20131030090137,192.168.142.184,53309,130.207.97.240,5002,3,0.0-10.1,34996224,27631167,36329328,25636
20131030090150,192.168.142.184,53310,130.207.97.240,5002,3,0.0-10.1,30015488,23710995,36329328,25636
20131030090203,192.168.142.184,53311,130.207.97.240,5002,3,0.0-10.1,28835840,22913713,36329328,25636
20131030090216,192.168.142.184,53312,130.207.97.240,5002,3,0.0-10.1,33423360,26488900,36329328,25636
20131030090229,192.168.142.184,53313,130.207.97.240,5002,3,0.0-10.0,32112640,25580856,36329328,25636
20131030090242,192.168.142.184,53314,130.207.97.240,5002,3,0.0-10.1,35651584,28359434,36329328,25636
20131030090255,192.168.142.184,53315,130.207.97.240,5002,3,0.0-10.1,36175872,28642469,36329328,25636
20131030090309,192.168.142.184,53316,130.207.97.240,5002,3,0.0-10.1,38928384,30928398,36329328,25636
20131030090322,192.168.142.184,53317,130.207.97.240,5002,3,0.0-10.0,37093376,29545442,36329328,25636
20131030090335,192.168.142.184,53318,130.207.97.240,5002,3,0.0-10.0,35651584,28507991,36329328,25636
20131030090348,192.168.142.184,53319,130.207.97.240,5002,3,0.0-10.0,36044800,28733872,37553956,26501
20131030090401,192.168.142.184,53320,130.207.97.240,5002,3,0.0-10.0,26214400,20875843,37553956,26501
20131030090414,192.168.142.184,53321,130.207.97.240,5002,3,0.0-10.0,35913728,28616316,37553956,26501
20131030090427,192.168.142.184,53322,130.207.97.240,5002,3,0.0-10.0,38928384,31131527,37553956,26501
20131030090441,192.168.142.184,53323,130.207.97.240,5002,3,0.0-10.1,33423360,26536582,37553956,26501
20131030090454,192.168.142.184,53324,130.207.97.240,5002,3,0.0-10.0,36175872,28808461,37553956,26501
20131030090507,192.168.142.184,53325,130.207.97.240,5002,3,0.0-10.1,35520512,28138168,37553956,26501
20131030090520,192.168.142.184,53326,130.207.97.240,5002,3,0.0-10.1,39190528,31102004,37553956,26501
20131030090533,192.168.142.184,53327,130.207.97.240,5002,3,0.0-10.1,38404096,30545359,37553956,26501
20131030090546,192.168.142.184,53328,130.207.97.240,5002,3,0.0-10.1,33423360,26565599,37553956,26501
20131030090559,192.168.142.184,53329,130.207.97.240,5002,3,0.0-10.1,29097984,23043887,37553956,26501
20131030090613,192.168.142.184,53330,130.207.97.240,5002,3,0.0-10.0,32505856,25896576,37553956,26501
20131030090626,192.168.142.184,53331,130.207.97.240,5002,3,0.0-10.1,34340864,27199973,37553956,26501
20131030090639,192.168.142.184,53332,130.207.97.240,5002,3,0.0-10.0,31457280,25051351,37553956,26501
20131030090652,192.168.142.184,53333,130.207.97.240,5002,3,0.0-10.0,34996224,27917294,37553956,26501
20131030090705,192.168.142.184,53334,130.207.97.240,5002,3,0.0-10.1,36438016,28800040,40683324,28707
20131030090718,192.168.142.184,53335,130.207.97.240,5002,3,0.0-10.1,36306944,28866106,40683324,28707
20131030090732,192.168.142.184,53336,130.207.97.240,5002,3,0.0-10.1,36962304,29410988,38370184,27074
20131030090745,192.168.142.184,53337,130.207.97.240,5002,3,0.0-10.0,37355520,29818478,38370184,27074
20131030090758,192.168.142.184,53338,130.207.97.240,5002,3,0.0-10.0,28704768,22872568,38370184,27074
20131030090811,192.168.142.184,53339,130.207.97.240,5002,3,0.0-10.1,35913728,28495554,37280684,26287
20131030090824,192.168.142.184,53340,130.207.97.240,5002,3,0.0-10.1,31457280,24966122,32655652,23045
20131030090837,192.168.142.184,53341,130.207.97.240,5002,3,0.0-10.1,36044800,28653119,32655652,23045
20131030090850,192.168.142.184,53342,130.207.97.240,5002,3,0.0-10.1,33554432,26678088,32655652,23045
20131030090904,192.168.142.184,53343,130.207.97.240,5002,3,0.0-10.1,35913728,28451325,32655652,23045
20131030090917,192.168.142.184,53344,130.207.97.240,5002,3,0.0-10.0,36700160,29233622,32655652,23045
20131030090930,192.168.142.184,53345,130.207.97.240,5002,3,0.0-10.2,35782656,28171426,32655652,23045
20131030090943,192.168.142.184,53346,130.207.97.240,5002,3,0.0-10.0,33947648,27106540,32655652,23045
20131030090956,192.168.142.184,53347,130.207.97.240,5002,3,0.0-10.1,31064064,24522408,32655652,23045
