20131030082602,192.168.142.184,53228,130.207.97.240,5002,3,0.0-10.0,71434240,56892898,74155120,52324
20131030082615,192.168.142.184,53229,130.207.97.240,5002,3,0.0-10.0,89784320,71664405,93204080,65764
20131030082628,192.168.142.184,53230,130.207.97.240,5002,3,0.0-10.0,99221504,79108180,93204080,65764
20131030082641,192.168.142.184,53231,130.207.97.240,5002,3,0.0-10.0,96337920,77002366,93204080,65764
20131030082654,192.168.142.184,53232,130.207.97.240,5002,3,0.0-10.0,97386496,77833659,93204080,65764
20131030082707,192.168.142.184,53233,130.207.97.240,5002,3,0.0-10.0,101318656,80977655,93204080,65764
20131030082720,192.168.142.184,53234,130.207.97.240,5002,3,0.0-10.0,94371840,75290408,93204080,65764
20131030082734,192.168.142.184,53235,130.207.97.240,5002,3,0.0-10.0,99352576,79445793,93204080,65764
20131030082747,192.168.142.184,53236,130.207.97.240,5002,3,0.0-10.0,90046464,71798512,93204080,65764
20131030082800,192.168.142.184,53237,130.207.97.240,5002,3,0.0-10.0,77987840,62321998,93204080,65764
20131030082813,192.168.142.184,53238,130.207.97.240,5002,3,0.0-10.0,97779712,78057771,93204080,65764
20131030082826,192.168.142.184,53239,130.207.97.240,5002,3,0.0-10.0,95027200,76019829,93475324,65939
20131030082839,192.168.142.184,53240,130.207.97.240,5002,3,0.0-10.0,102236160,81739491,93475324,65939
20131030082852,192.168.142.184,53241,130.207.97.240,5002,3,0.0-10.0,92405760,73796644,93475324,65939
20131030082905,192.168.142.184,53242,130.207.97.240,5002,3,0.0-10.0,101842944,81356859,93475324,65939
20131030082918,192.168.142.184,53243,130.207.97.240,5002,3,0.0-10.0,101318656,80938276,93475324,65939
20131030082931,192.168.142.184,53244,130.207.97.240,5002,3,0.0-10.0,101318656,80839576,93475324,65939
20131030082944,192.168.142.184,53245,130.207.97.240,5002,3,0.0-10.0,103546880,82792845,93475324,65939
20131030082957,192.168.142.184,53246,130.207.97.240,5002,3,0.0-10.0,81788928,65407536,107489344,75816
20131030083011,192.168.142.184,53247,130.207.97.240,5002,3,0.0-10.0,101318656,81004807,107489344,75816
20131030083024,192.168.142.184,53248,130.207.97.240,5002,3,0.0-10.0,92274688,73544627,107489344,75816
20131030083037,192.168.142.184,53249,130.207.97.240,5002,3,0.0-10.0,101056512,80598481,107489344,75816
20131030083050,192.168.142.184,53250,130.207.97.240,5002,3,0.0-10.0,98435072,78493244,107489344,75816
20131030083103,192.168.142.184,53251,130.207.97.240,5002,3,0.0-10.0,103940096,82881981,107489344,75816
20131030083116,192.168.142.184,53252,130.207.97.240,5002,3,0.0-10.0,102367232,81787870,107489344,75816
20131030083129,192.168.142.184,53253,130.207.97.240,5002,3,0.0-10.0,102498304,81940891,107489344,75816
20131030083142,192.168.142.184,53254,130.207.97.240,5002,3,0.0-10.0,94109696,75038995,107489344,75816
20131030083155,192.168.142.184,53255,130.207.97.240,5002,3,0.0-10.0,96075776,76597187,97721064,68870
20131030083208,192.168.142.184,53256,130.207.97.240,5002,3,0.0-10.0,95420416,76074363,97721064,68870
20131030083222,192.168.142.184,53257,130.207.97.240,5002,3,0.0-10.0,101842944,81140349,97721064,68870
20131030083235,192.168.142.184,53258,130.207.97.240,5002,3,0.0-10.0,101842944,81346649,97721064,68870
20131030083248,192.168.142.184,53259,130.207.97.240,5002,3,0.0-10.0,98435072,78607931,97721064,68870
20131030083301,192.168.142.184,53260,130.207.97.240,5002,3,0.0-10.0,102498304,81790527,97721064,68870
20131030083314,192.168.142.184,53261,130.207.97.240,5002,3,0.0-10.0,102105088,81399862,97721064,68870
20131030083327,192.168.142.184,53262,130.207.97.240,5002,3,0.0-10.0,102105088,81530198,105992120,74750
20131030083340,192.168.142.184,53263,130.207.97.240,5002,3,0.0-10.0,96600064,77154320,105992120,74750
20131030083353,192.168.142.184,53264,130.207.97.240,5002,3,0.0-10.0,97779712,77955726,105992120,74750
20131030083406,192.168.142.184,53265,130.207.97.240,5002,3,0.0-10.0,77201408,61659185,105992120,74750
20131030083419,192.168.142.184,53266,130.207.97.240,5002,3,0.0-10.0,100663296,80526956,105992120,74750
20131030083432,192.168.142.184,53267,130.207.97.240,5002,3,0.0-10.0,101449728,81136139,105992120,74750
