20131120190711,192.168.142.1,45086,192.168.142.158,5005,3,0.0-11.7,0,917504
20131120191004,192.168.142.1,45090,192.168.142.158,5005,3,0.0-12.6,0,524288
20131120191308,192.168.142.1,45094,192.168.142.158,5005,3,0.0-11.4,0,786432
20131120191608,192.168.142.1,45104,192.168.142.158,5005,3,0.0-12.0,0,524288
20131120191911,192.168.142.1,45108,192.168.142.158,5005,3,0.0-11.3,0,655360
20131120192204,192.168.142.1,45112,192.168.142.158,5005,3,0.0-12.6,0,393216
20131120192522,192.168.142.1,45122,192.168.142.158,5005,3,0.0-10.0,0,103809024
20131120192803,192.168.142.1,45126,192.168.142.158,5005,3,0.0-10.0,0,103546880
20131120193045,192.168.142.1,45130,192.168.142.158,5005,3,0.0-10.1,0,103809024
20131120193326,192.168.142.1,45134,192.168.142.158,5005,3,0.0-10.0,0,101580800
