20131120190535,192.168.142.1,45083,192.168.142.158,5005,3,0.0-10.3,0,393216
20131120190847,192.168.142.1,45087,192.168.142.158,5005,3,0.0-17.4,0,393216
20131120191137,192.168.142.1,45091,192.168.142.158,5005,3,0.0-10.9,0,655360
20131120191445,192.168.142.1,45101,192.168.142.158,5005,3,0.0-14.8,0,393216
20131120191749,192.168.142.1,45105,192.168.142.158,5005,3,0.0-12.3,0,393216
20131120192040,192.168.142.1,45109,192.168.142.158,5005,3,0.0-10.1,0,393216
20131120192404,192.168.142.1,45113,192.168.142.158,5005,3,0.0-12.0,0,262144
20131120192645,192.168.142.1,45123,192.168.142.158,5005,3,0.0-10.0,0,85458944
20131120192926,192.168.142.1,45127,192.168.142.158,5005,3,0.0-10.0,0,96862208
20131120193207,192.168.142.1,45131,192.168.142.158,5005,3,0.0-10.1,0,71172096
